ID,text,labels
1226283822972645378t,A healthy unvaccinated child is only a danger to pharma ’ s profits #votenoHB5044 #protectALLchildren #EducationForAll #mychildmychoice @CTSenateDems @CTGOP,pharma
1298389825100353536t,"@Ian56789 #AstraZeneca has sought and received immunity from liability should catastrophic side effects occur in recipients of the vaccine . That's how safe their #COVID19 vaccination is . Still not tested on the elderly , children or pregnant mothers but #HCQ is safe for all those categories",rushed side-effect
1351631114943811584t,"@JaneDryden4 Pfizer and the other vaccine manufacturers will never admit liability for deaths or damage due to their vaccine . All flu vaccines have a mortality rate of 1 death in 10000 , the Covid vaccine is 1 in 1000 . It may be an unacceptable loss .",side-effect
1346704248000532482t,Physician in Mexico admitted to intensive care unit after receiving Pfizer vaccine - https : / / t.co/GAtzParUsj https : / / t.co/dbtmjE06Fr,side-effect
1365237844533534722t,"Old woman , sat on a £ 500M feudal fortune , in a 700 room palace , tells healthy younger people ( who are at 0.0001 % risk from a virus with a + 99 % natural recovery rate ) that not taking an experimental biotech ' vaccine ' , that she has had to protect her - is selfish .",political rushed unnecessary
1355295211690348546t,@DrEricDing That's absolute garbage . I want to be vaccinated but will refuse this one,none
1330980322230595592t,"@Tom_Fowdy Why do we need a vaccine for a virus that has a 99 % rate of survivability ? Viruses mutate as well so we ’ ll need a jab each year ? Influenza vaccines , developed over 5 - 10 years , are only 40 - 60 % effective . Pfizer ’ s et al developed in 8 months is 95 % effective ? I ’ ll pass on this vax .",ineffective
1375881965585510401t,"@123Max6 @MichaelvdGalien Just get your vaccine , wear your muzzle , have a PRC test every day to protect yourself . Leave us Wappies alone !",none
1431629944325541892t,Two Men In Japan Die After Receiving Moderna Covid - 19 Shots From Supply Suspected Of Contamination https : / / t.co/LoI5OC7QOK,side-effect
1300094406930739200t,"@MayorofLondon If a vaccine only works for a approximately a year — does a year of social distancing and masking , set the human immune system back to the level of a “ uncontacted tribe ” in the Amazon ? — If so it ’ s extremely dangerous . Humans would then be totally reliant on vaccines . Zero natural",side-effect
1251216812014002176t,Anyone else find it a lil odd that the largest benefactor of the World health organization and the person who produced almost every modern day vaccine was so prepared for and even PREDICTED this COVID - 19 scenario ?,conspiracy pharma
1424682019959840768t,"@NothingButCog So , you're happier with viral genes rather than just a recipe ? "" To create this vaccine , the Johnson & Johnson team took a harmless adenovirus – the viral vector – and replaced a small piece of its genetic instructions with coronavirus genes for the SARS - CoV - 2 spike protein . """,ingredients
1400159850131304458t,@ildfluer @OBAHIANO4 @TelGlobalHealth @niccijsmith No ! You get locked down because Boris Johnson & co choose to do so . Nothing to do with people who have & hadn ’ t had the vaccine Deaths are zero ! This says no lockdown . If the govt decide otherwise you only have them to blame !,side-effect
1255592155852288002t,@chicagohughes @LDonovanKCCI @KCCINews Oh yeah well the Chinese beat 50000 dogs to death with sticks that doesn ’ t make it right or good I ’ ain ’ t scared of the shit This whole thing was overblown on purpose for a reaction to see how fast and readily the people comply wait till they force - feed you the vaccine,mandatory unnecessary
1336326457111375873t,@levinepmc I will wait and see after politicians take it first . You seem so convinced its safe . Do you have shares in Pfizer ?,pharma political
1347486246109548547t,Norwegian nursing home residents dead after receiving Pfizer vaccine - > https : / / t.co/UyEEo6emDJ https : / / t.co/cRFSDPXjUH,side-effect
1354976004834471939t,Perfectly Healthy Father died after Pfizer Vaccine . Read Entire Thread 👇 https : / / t.co/duwnVnAIW4,side-effect
1408441972608667648t,"Indonesia ’ s Doctors Got Vaccinated With Sinovac , and Got Sick - The New York Times https : / / t.co/0U7xx3QSSR via @GoogleNews",side-effect
1433830554349318154t,"Exclusive Interview : Mom Whose 14 - Year - Old Son Developed Myocarditis After Pfizer Vaccine No Longer Trusts CDC , Public Health Officials • Children's Health Defense https : / / t.co/AhsHhZTyvG",side-effect
1303732393644355590t,"@AlexBerenson @realDonaldTrump This is one mistake he & his campaign have been making . He may be setting himself up for something really bad , especially if its the Moderna vaccine at the forefront . Its being rushed & skipping trials . If things go bad , it won't be Big Pharm or FDA taking the heat ! Be careful !",pharma rushed
1409650870690607107t,"@12Hartling @WSJ It ’ s all experimental . For example , AstraZeneca causes brain hemorrhages 2 weeks after vaccination but the only way to find out is to try it ! #coronavirus https : / / t.co/zXBtVridz4",side-effect
1341659520091734022t,"As we all suspected : Boris and co are willing participants in this covid scam . They took the 30 pieces of silver , selling us out to the NWO great reset . The pandemic doesn't exist . We have been conned . So ditch your masks and say no to the vaccine .",political unnecessary
1334041602508075009t,@Vinyljules Yes that's my misgiving . I don't question that Pfizer have done a fine job . But there's also no question that this hasn't been subjected to the usual lengthy tests a vaccine goes through . I understand and accept the reasons for that .,rushed
1232419669832802304t,"@SmilinJack2099 @cellytron But in 1976 when they tried the mass vaccination for the Swine Flu , people started dying of Guillain Barre syndrome so they stopped it . I got the vaccine at the field house at Ohio State University . They hearded us in rows and had machines that blasted it into our arms with air",side-effect
1257143881143062528t,@Dragonmisstres1 Well that's your choice . All of us have choices and we all make many decisions every day . But who knows if / when the vaccine will be ready . And how effective it is . Just look at the flu vaccine now . The effectiveness varies every year . How effective will the COVID vaccine be ?,ineffective
1331913673691033603t,@AndreSeNuus Do you understand the difference between those diseases and covid ? Clearly not . I am not anti vaccine . I'm just anti covid hysteria .,unnecessary
1339519852629921793t,"@crbarnes001 Pharma & their shills ( incl . Mengele Matt & SAGE ) are running our country & Health Service . Shame it's not widely circulated that 2 have died in the US after taking the Pfizer vax , plus a host of issues reported : https : / / t.co/7kFtE1X1mU https : / / t.co/FePZy64D7v",side-effect
1336229045470687232t,"The cynic in me sees that they rolled out the vaccine quickly in time for Christmas to make us forget , 75000 people died this year . Can they get more of the Pfizer vaccine with no deal ? I doubt it .",rushed
1341780382589575173t,Question . If the vaccine is such a no brainer then why is everyone that is taking it seem like they are sitting down to play Russian roulette .,none
1321756217648308224t,"@SkyNews Either the vaccines work and we pay Pfizer & AZ billions for them , or they dont and we pay them nothing .",ineffective pharma
1336287280093388801t,"If there are serious side effects like the nurse experienced , then say so . Don't tell us the vaccine trials are "" A Great Leap Forward For Humanity ! "" , as the Pfizer CEO said about his company's vaccine , while stories like this issue out about the very same vaccine trial .",side-effect
1322152943596916738t,"@BusyDrT Looks like you have a 50 / 50 chance of dying taking the drug or getting the virus ! I ’ ll take my chances with the virus before the vaccine ! ! And my elderly parents as well , will not get the vaccines !",ineffective unnecessary
1368600383237591041t,"@zoeharcombe "" Informed consent "" Definition . ' Permission granted in full knowledge of the possible risks , benefits and consequences ' . This is not possible with an experimental , novel ' vaccine ' that is still in trial phases . No long - term data . Risk > Reward . < 0 % covid risk for healthy < 40y . o .",rushed unnecessary
1269652832325697538t,Excellent ! Very informative & clear table about #SARSCoV2 #COVID19 vaccine candidates . RNA vaccines like the one been developed by @Moderna_Tx are as yet just wishful thinking .,rushed
1324452444156276736t,@GreenhalghSarah @7NewsBrisbane @7NewsAustralia This is Boris Johnson Circus - BoJo officially said that vaccine in the UK is ready and the safest vaccine in the world - only people with a brainwashed could believe and trust BoJo,political
1343644502733557761t,"@CristinaNcl @by360sport Andy Murray needs to understand that COVID - 19 vaccines are not mandatory in every country or line of work . If Andy wants to take the vaccine , please take it for your own protection ( as I plan on doing ) , but don ’ t force anyone to take it .",mandatory
